,ship_mode,segment,city,state,postal_code,region,category,sub_category,product_name,sales,quantity,discount,profit,delivery_days,price_per_item,spent
182,1,2,Monroe,Louisiana,71203,3,2,Phones,AT&T TR1909W,503.96,4,0.0,131.0296,5,125.99,2015.84
183,1,2,Monroe,Louisiana,71203,3,2,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0.0,41.986,5,29.99,749.75
184,1,2,Monroe,Louisiana,71203,3,2,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2,0.0,7.25,5,14.5,58.0
185,0,0,Fairfield,Connecticut,6824,1,0,Binders,Avery Poly Binder Pockets,7.16,2,0.0,3.4368,4,3.58,14.32
186,0,2,Los Angeles,California,90032,0,2,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0.0,22.984,4,22.1,1414.4
187,0,1,Grand Prairie,Texas,75051,2,0,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224,6,12.408,111.672
188,0,1,Grand Prairie,Texas,75051,2,0,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255,6,6.672,60.047999999999995
189,2,2,New York City,New York,10035,1,1,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392,2,224.784,3596.544
190,2,2,New York City,New York,10035,1,2,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0.0,20.0928,2,11.96,430.56000000000006
191,2,2,New York City,New York,10035,1,0,Paper,Xerox 205,51.84,8,0.0,24.8832,2,6.48,414.72
192,2,2,New York City,New York,10035,1,1,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764,2,208.784,1879.056
193,2,2,New York City,New York,10035,1,0,Art,4009 Highlighters by Sanford,19.9,5,0.0,6.567,2,3.9799999999999995,99.5
194,0,1,Redlands,California,92374,0,0,Envelopes,Poly String Tie Envelopes,14.28,7,0.0,6.7116,6,2.04,99.96
195,0,0,Hamilton,Ohio,45011,1,0,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038,4,3.704,14.816
196,0,0,Hamilton,Ohio,45011,1,0,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876,4,2.016,18.144
197,0,2,Westfield,New Jersey,7090,1,0,Storage,Decoflex Hanging Personal Folder File,46.26,3,0.0,12.0276,7,15.42,138.78
198,0,1,Philadelphia,Pennsylvania,19120,1,0,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,0.7,-2.2586,7,1.473,5.892
199,0,1,Philadelphia,Pennsylvania,19120,1,0,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203,7,5.352,48.168000000000006
200,0,0,Akron,Ohio,44312,1,0,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795,5,7.248,65.232
201,2,0,Denver,Colorado,80219,0,1,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875,2,109.375,437.5
202,2,0,Denver,Colorado,80219,0,0,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.2925,2,2.6,2.6
203,1,0,Dallas,Texas,75220,2,0,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2,0.8,-178.9668,4,33.142,132.568
204,0,1,Franklin,Tennessee,37064,3,1,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712,4,5.024,246.176
205,0,0,Whittier,California,90604,0,2,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,4,0.2,44.4768,5,111.192,1779.072
206,0,0,Saginaw,Michigan,48601,2,0,Storage,"Tennsco Lockers, Gray",83.92,4,0.0,5.8744,6,20.98,335.68
207,0,0,Saginaw,Michigan,48601,2,2,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0.0,35.6346,6,65.99,263.96
208,0,0,Saginaw,Michigan,48601,2,0,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.4824,6,3.98,63.68
209,0,0,Saginaw,Michigan,48601,2,0,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9,0.0,16.2099,6,5.81,470.61
210,0,0,Saginaw,Michigan,48601,2,0,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0.0,3.6796,6,91.99,91.99
211,1,1,Dallas,Texas,75220,2,2,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2,0.2,6.5,4,10.4,41.6
212,0,1,Medina,Ohio,44256,1,0,Labels,Avery 505,23.68,2,0.2,8.88,7,11.84,47.36
213,0,1,Medina,Ohio,44256,1,1,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.323,7,90.49,2262.25
214,0,1,Medina,Ohio,44256,1,2,Phones,Speck Products Candyshell Flip Case,62.982,3,0.4,-14.6958,7,20.994,188.946
215,0,1,Medina,Ohio,44256,1,2,Machines,Cisco 9971 IP Video Phone Charcoal,1188.0,9,0.7,-950.4,7,132.0,10692.0
216,0,1,Medina,Ohio,44256,1,2,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792,7,44.792,179.168
217,0,0,Los Angeles,California,90032,0,0,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0.0,26.0568,4,15.51,558.36
218,0,0,Los Angeles,California,90032,0,2,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782,4,100.79199999999999,907.1279999999999
219,2,0,Dublin,Ohio,43017,1,0,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.8148,3,2.792,11.168
220,2,0,Dublin,Ohio,43017,1,0,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2,8.2302,3,3.7840000000000003,136.224
221,2,0,Dublin,Ohio,43017,1,0,Binders,Ibico Standard Transparent Covers,19.776,4,0.7,-13.8432,3,4.944,79.104
222,2,0,Dublin,Ohio,43017,1,1,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848,3,18.176,290.816
223,2,0,Dublin,Ohio,43017,1,2,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,0.7,-383.9904,3,119.997,1919.952
224,2,0,Dublin,Ohio,43017,1,0,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168,3,13.584,54.336
225,0,1,Detroit,Michigan,48227,2,0,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0.0,0.968,7,2.2,2.2
226,0,1,Detroit,Michigan,48227,2,1,Tables,Bevis 36 x 72 Conference Tables,622.45,5,0.0,136.939,7,124.49000000000001,3112.25
227,0,1,Detroit,Michigan,48227,2,0,Storage,Rogers Deluxe File Chest,21.98,1,0.0,0.2198,7,21.98,21.98
228,0,0,Columbia,Tennessee,38401,3,1,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744,4,80.784,323.136
229,0,0,Columbia,Tennessee,38401,3,1,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,8,0.2,43.8408,4,48.712,3117.568
230,0,1,Charlotte,North Carolina,28205,3,0,Binders,GBC Instant Index System for Binding Systems,18.648,7,0.7,-12.432,4,2.664,130.536
231,0,2,Tampa,Florida,33614,3,1,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.048,5,116.93,467.72
232,0,2,Tampa,Florida,33614,3,1,Tables,Bretford Rectangular Conference Table Tops,620.6145,3,0.45,-248.2458,5,206.8715,1861.8435
233,0,2,Tampa,Florida,33614,3,0,Binders,GBC Instant Index System for Binding Systems,5.328,2,0.7,-3.552,5,2.664,10.656
234,0,2,Tampa,Florida,33614,3,1,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0.2,0.0,5,86.024,774.216
235,0,2,Tampa,Florida,33614,3,2,Accessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247,5,205.992,1853.9279999999999
236,0,1,Santa Clara,California,95051,0,0,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2,0.0,4.752,4,5.28,21.12
237,1,0,Chicago,Illinois,60610,2,0,Paper,Xerox 1957,25.92,5,0.2,9.396,5,5.184,129.60000000000002
238,1,0,Chicago,Illinois,60610,2,1,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,0.6,-356.728,5,83.936,2098.4
239,1,0,Chicago,Illinois,60610,2,1,Furnishings,Staple-based wall hangings,11.688,3,0.6,-4.6752,5,3.8960000000000004,35.064
240,1,0,Chicago,Illinois,60610,2,2,Phones,PureGear Roll-On Screen Protector,31.984,2,0.2,11.1944,5,15.992,63.968
241,1,0,Chicago,Illinois,60610,2,1,Tables,KI Conference Tables,177.225,5,0.5,-120.513,5,35.445,886.125
242,1,0,Chicago,Illinois,60610,2,1,Furnishings,Eldon 100 Class Desk Accessories,4.044,3,0.6,-2.8308,5,1.3479999999999999,12.131999999999998
243,1,0,Chicago,Illinois,60610,2,0,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038,5,3.704,14.816
244,1,2,Lakeville,Minnesota,55044,2,1,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,7,0.0,580.5394,5,285.97999999999996,14013.019999999999
245,1,2,Lakeville,Minnesota,55044,2,0,Storage,Safco Steel Mobile File Cart,166.72,2,0.0,41.68,5,83.36,333.44
246,1,2,Lakeville,Minnesota,55044,2,0,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6,0.0,23.94,5,7.98,287.28000000000003
247,1,2,Lakeville,Minnesota,55044,2,0,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,0.0,496.0725,5,300.65,7516.25
248,1,2,Lakeville,Minnesota,55044,2,0,Paper,Xerox 205,25.92,4,0.0,12.4416,5,6.48,103.68
249,1,0,San Francisco,California,94109,0,1,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372,5,160.784,643.136
250,0,0,San Diego,California,92037,0,0,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0.0,3.5767,6,7.61,7.61
251,0,0,San Diego,California,92037,0,2,Accessories,Logitech P710e Mobile Speakerphone,3347.37,13,0.0,636.0003,6,257.49,43515.81
252,2,0,New York City,New York,10024,1,0,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,0.0,22.5624,3,13.43,483.48
253,2,0,New York City,New York,10024,1,0,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,0.0,162.864,3,90.48,1447.68
254,0,1,Chicago,Illinois,60623,2,1,Furnishings,Eldon 100 Class Desk Accessories,12.132,9,0.6,-8.4924,6,1.3479999999999999,109.188
255,0,1,Chicago,Illinois,60623,2,0,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,0.2,-19.5624,6,41.184,164.736
256,0,1,Chicago,Illinois,60623,2,0,Storage,"Tenex Personal Project File with Scoop Front Design, Black",53.92,5,0.2,4.044,6,10.784,269.6
257,0,1,Chicago,Illinois,60623,2,2,Phones,Logitech Mobile Speakerphone P710e - speaker phone,647.904,6,0.2,56.6916,6,107.984,3887.424
258,1,0,New York City,New York,10009,1,2,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37,3,0.0,6.9258,2,6.79,61.11
259,1,0,New York City,New York,10009,1,0,Storage,Safco Industrial Shelving,221.55,3,0.0,6.6465,2,73.85000000000001,664.6500000000001
260,1,0,New York City,New York,10009,1,0,Binders,Acco 3-Hole Punch,17.52,5,0.2,6.132,2,3.504,87.6
261,0,1,Pasadena,Texas,77506,2,0,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2,0.8,-4.466,4,0.812,3.248
262,1,1,Houston,Texas,77036,2,2,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,0.4,-509.997,2,1019.994,9179.946
263,1,1,Houston,Texas,77036,2,2,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7,0.4,-251.9958,2,359.994,17639.706000000002
264,0,0,Chicago,Illinois,60610,2,2,Phones,Cisco Small Business SPA 502G VoIP phone,328.224,4,0.2,28.7196,7,82.056,1312.896
265,0,0,Brentwood,California,94513,0,2,Accessories,Microsoft Sculpt Comfort Mouse,79.9,2,0.0,35.156,5,39.95,159.8
266,0,1,Chapel Hill,North Carolina,27514,3,0,Art,"Quartet Omega Colored Chalk, 12/Pack",14.016,3,0.2,4.7304,4,4.672,42.048
267,0,0,Morristown,New Jersey,7960,1,0,Fasteners,Bagged Rubber Bands,7.56,6,0.0,0.3024,6,1.26,45.36
268,0,1,Cincinnati,Ohio,45231,1,0,Storage,Safco Commercial Shelving,37.208,1,0.2,-7.4416,4,37.208,37.208
269,0,1,Cincinnati,Ohio,45231,1,0,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,0.2,21.591,4,19.192,172.728
270,1,1,San Francisco,California,94110,0,0,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,0.0,210.4936,5,181.46,2903.36
271,2,0,San Francisco,California,94109,0,2,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7,0.0,92.3692,1,29.990000000000002,1469.51
272,2,0,San Francisco,California,94109,0,1,Furnishings,Regeneration Desk Collection,5.28,3,0.0,2.3232,1,1.76,15.84
273,2,0,San Francisco,California,94109,0,0,Binders,Presstex Flexible Ring Binders,10.92,3,0.2,4.095,1,3.64,32.76
274,2,1,Inglewood,California,90301,0,0,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,0.0,4.0572,1,4.41,17.64
275,2,1,Inglewood,California,90301,0,0,Art,Newell 330,5.98,1,0.0,1.5548,1,5.98,5.98
276,0,1,Philadelphia,Pennsylvania,19140,1,0,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2,0.2,4.0768,4,5.824,23.296
277,0,1,Philadelphia,Pennsylvania,19140,1,0,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4,0.2,5.9072,4,4.544,72.704
278,0,1,Philadelphia,Pennsylvania,19140,1,0,Storage,Eldon Simplefile Box Office,59.712,6,0.2,5.9712,4,9.952,358.27200000000005
279,0,1,Philadelphia,Pennsylvania,19140,1,0,Labels,Avery 489,24.84,3,0.2,8.694,4,8.28,74.52
280,1,0,Houston,Texas,77070,2,0,Binders,Round Ring Binders,2.08,5,0.8,-3.432,2,0.41600000000000004,10.4
281,1,0,Houston,Texas,77070,2,2,Phones,Bose SoundLink Bluetooth Speaker,1114.4,7,0.2,376.11,2,159.20000000000002,7800.800000000001
282,0,0,Los Angeles,California,90004,0,1,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84,5,0.2,51.942,4,207.76799999999997,5194.2
283,0,0,Portland,Oregon,97206,0,0,Paper,Easy-staple paper,141.76,5,0.2,47.844,6,28.351999999999997,708.8
284,0,0,Portland,Oregon,97206,0,2,Accessories,Microsoft Arc Touch Mouse,239.8,5,0.2,47.96,6,47.96,1199.0
285,0,0,Portland,Oregon,97206,0,0,Paper,Xerox 216,31.104,6,0.2,10.8864,6,5.184,186.624
286,1,1,Tamarac,Florida,33319,3,0,Binders,GBC VeloBinder Electric Binding Machine,254.058,7,0.7,-169.372,2,36.294,1778.406
287,1,1,Tamarac,Florida,33319,3,0,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,2,0.2,24.316,2,97.264,389.056
288,1,1,Tamarac,Florida,33319,3,0,Supplies,Premier Automatic Letter Opener,961.48,5,0.2,-204.3145,2,192.296,4807.4
289,1,2,Columbus,Ohio,43229,1,0,Fasteners,Advantus SlideClip Paper Clips,19.096,7,0.2,6.6836,4,2.728,133.672
290,1,2,Columbus,Ohio,43229,1,0,Labels,Avery 512,18.496,8,0.2,6.2424,4,2.312,147.968
291,1,2,Columbus,Ohio,43229,1,2,Accessories,Logitech Wireless Gaming Headset G930,255.984,2,0.2,54.3966,4,127.992,511.968
292,1,2,Columbus,Ohio,43229,1,1,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3,0.5,-48.7032,4,28.99,260.90999999999997
293,2,1,Colorado Springs,Colorado,80906,0,1,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,8,0.2,78.8592,2,37.552,2403.328
294,2,1,Colorado Springs,Colorado,80906,0,1,Chairs,Global Deluxe Office Fabric Chairs,230.352,3,0.2,20.1558,2,76.784,691.056
295,2,1,Colorado Springs,Colorado,80906,0,1,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352,3,0.2,-24.5646,2,72.784,655.056
296,2,1,Colorado Springs,Colorado,80906,0,0,Binders,Ibico Laser Imprintable Binding System Covers,78.6,5,0.7,-62.88,2,15.719999999999999,393.0
297,2,1,Colorado Springs,Colorado,80906,0,0,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552,3,0.2,9.2988,2,9.184,82.656
298,0,1,Belleville,New Jersey,7109,1,0,Paper,Xerox 223,32.4,5,0.0,15.552,6,6.4799999999999995,162.0
299,0,1,Belleville,New Jersey,7109,1,0,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,8,0.0,10.8248,6,135.31,8659.84
300,0,1,Belleville,New Jersey,7109,1,0,Paper,Xerox 1939,56.91,3,0.0,27.3168,6,18.97,170.73
301,0,1,Belleville,New Jersey,7109,1,1,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0.0,38.024,6,19.4,310.4
302,0,1,Belleville,New Jersey,7109,1,0,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,1,0.0,6.5688,6,14.28,14.28
303,0,0,Chicago,Illinois,60623,2,1,Tables,BPI Conference Tables,219.075,3,0.5,-131.445,4,73.02499999999999,657.2249999999999
304,1,1,New York City,New York,10024,1,1,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,2,0.0,12.864,5,13.4,53.6
305,0,1,Taylor,Michigan,48180,2,0,Art,Newell 350,9.84,3,0.0,2.8536,5,3.28,29.52
306,0,2,Lakewood,New Jersey,8701,1,0,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48,3,0.0,20.9208,5,15.159999999999998,136.44
307,0,2,Lakewood,New Jersey,8701,1,0,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.2,6,0.0,83.868,5,48.199999999999996,1735.1999999999998
308,2,0,Arlington,Virginia,22204,3,0,Art,Faber Castell Col-Erase Pencils,4.89,1,0.0,2.0049,2,4.89,4.89
309,1,1,Arvada,Colorado,80004,0,1,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136,4,0.2,3.5948,2,3.784,60.544
310,1,1,Arvada,Colorado,80004,0,1,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.768,2,0.2,52.5114,2,233.384,933.536
311,1,1,Arvada,Colorado,80004,0,1,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.232,1,0.2,1.7136,2,15.232,15.232
312,1,1,Arvada,Colorado,80004,0,0,Labels,Avery 509,6.264,3,0.2,2.0358,2,2.088,18.792
313,0,1,Hackensack,New Jersey,7601,1,1,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54,3,0.0,37.6422,6,29.180000000000003,262.62
314,0,1,Saint Petersburg,Florida,33710,3,2,Phones,AT&T 1070 Corded Phone,178.384,2,0.2,22.298,7,89.192,356.768
315,0,1,Saint Petersburg,Florida,33710,3,0,Paper,Xerox 21,15.552,3,0.2,5.4432,7,5.184,46.656
316,2,1,Philadelphia,Pennsylvania,19143,1,0,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4,0.2,8.6744,2,24.784,396.544
317,0,2,New York City,New York,10024,1,1,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882,1,0.1,24.1568,5,135.882,135.882
318,0,2,New York City,New York,10024,1,2,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,2,0.0,1995.99,5,1995.99,7983.96
319,0,2,New York City,New York,10024,1,2,Phones,Panasonic Kx-TS550,275.94,6,0.0,80.0226,5,45.99,1655.6399999999999
320,0,2,New York City,New York,10024,1,2,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360.0,4,0.0,129.6,5,90.0,1440.0
321,0,2,New York City,New York,10024,1,0,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,1,0.0,13.071,5,43.57,43.57
322,0,1,Long Beach,California,90805,0,0,Fasteners,OIC Binder Clips,7.16,2,0.0,3.58,5,3.58,14.32
323,0,1,Hesperia,California,92345,0,0,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6,0.2,81.744,4,41.92,1509.1200000000001
324,0,1,Hesperia,California,92345,0,2,Accessories,Logitech Wireless Headset h800,99.99,1,0.0,34.9965,4,99.99,99.99
325,1,1,Murfreesboro,Tennessee,37130,3,1,Furnishings,Telescoping Adjustable Floor Lamp,15.992,1,0.2,0.9995,2,15.992,15.992
326,2,0,Philadelphia,Pennsylvania,19143,1,2,Phones,Aastra 57i VoIP phone,290.898,3,0.4,-67.8762,2,96.96600000000001,872.6940000000001
327,2,0,Philadelphia,Pennsylvania,19143,1,0,Storage,"File Shuttle II and Handi-File, Black",54.224,2,0.2,3.389,2,27.112,108.448
328,2,0,Philadelphia,Pennsylvania,19143,1,1,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744,4,0.3,-258.5016,2,196.686,3146.976
329,2,0,Philadelphia,Pennsylvania,19143,1,0,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2,33.831,2,10.024,1002.4
330,2,0,Philadelphia,Pennsylvania,19143,1,0,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764,6,0.7,-27.6936,2,6.2940000000000005,226.584
331,1,0,Philadelphia,Pennsylvania,19134,1,2,Phones,AT&T 841000 Phone,82.8,2,0.4,-20.7,4,41.4,165.6
332,1,0,Philadelphia,Pennsylvania,19134,1,0,Binders,Ibico Recycled Grain-Textured Covers,20.724,2,0.7,-13.816,4,10.362,41.448
333,1,0,Philadelphia,Pennsylvania,19134,1,0,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272,4,1.632,14.687999999999999
334,1,0,Los Angeles,California,90045,0,0,Binders,Storex Dura Pro Binders,4.752,1,0.2,1.6038,3,4.752,4.752
335,1,0,Los Angeles,California,90045,0,2,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,0.2,335.9944,3,479.992,1919.968
336,1,0,Los Angeles,California,90045,0,0,Binders,Avery Non-Stick Binders,14.368,4,0.2,4.49,3,3.592,57.472
337,0,1,San Francisco,California,94122,0,0,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956,5,3.856,15.424
338,0,1,San Francisco,California,94122,0,1,Tables,Hon 5100 Series Wood Tables,698.352,3,0.2,-17.4588,5,232.784,2095.056
339,1,0,Layton,Utah,84041,0,0,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,0.0,2.3312,4,1.24,19.84
340,1,1,Philadelphia,Pennsylvania,19140,1,0,Art,Newell 314,17.856,4,0.2,1.116,4,4.464,71.424
341,1,1,Philadelphia,Pennsylvania,19140,1,0,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97,10,0.7,-407.976,4,50.997,5099.700000000001
342,1,1,Philadelphia,Pennsylvania,19140,1,0,Fasteners,Staples,30.992,13,0.2,10.0724,4,2.384,402.896
343,1,1,Philadelphia,Pennsylvania,19140,1,2,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928,12,0.4,8.3916,4,5.994,863.136
344,0,0,Austin,Texas,78745,2,0,Storage,Fellowes Super Stor/Drawer,88.8,4,0.2,-2.22,4,22.2,355.2
345,0,0,San Francisco,California,94122,0,2,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3,0.2,4.7976,4,15.991999999999999,143.928
346,0,0,Lowell,Massachusetts,1852,1,0,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3,0.0,3.0996,4,2.52,22.68
347,0,0,Lowell,Massachusetts,1852,1,0,Paper,Easy-staple paper,24.56,2,0.0,11.5432,4,12.28,49.12
348,0,0,Lowell,Massachusetts,1852,1,0,Art,"BIC Brite Liner Highlighters, Chisel Tip",12.96,2,0.0,4.1472,4,6.48,25.92
349,2,2,New York City,New York,10009,1,2,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,1,0.0,2.3086,2,6.79,6.79
350,2,2,New York City,New York,10009,1,0,Paper,Xerox 1881,24.56,2,0.0,11.5432,2,12.28,49.12
351,2,2,New York City,New York,10009,1,0,Binders,Acco Hanging Data Binders,3.048,1,0.2,1.0668,2,3.048,3.048
352,2,2,New York City,New York,10009,1,0,Paper,Xerox 1881,49.12,4,0.0,23.0864,2,12.28,196.48
